epoch,input_type,metric_name,layer,value
17,train,loss,,3.244991262363328e-07
17,test,loss,,10.141539573669434
17,train,accuracy,,1.0
17,test,accuracy,,0.277799516916275
17,general,weights_l2,layers.0.weight,126.84027099609375
17,general,weights_l2,layers.1.weight,121.11494445800781
17,general,weights_l2,layers.2.weight,76.53868103027344
17,train,zero_terms,,0.5222555802114607
17,train,softmax_collapse,,0.5230387449264526
18,train,loss,,1.36185803967237e-07
18,test,loss,,10.022279739379883
18,train,accuracy,,1.0
18,test,accuracy,,0.27897414565086365
18,general,weights_l2,layers.0.weight,126.90564727783203
18,general,weights_l2,layers.1.weight,121.12972259521484
18,general,weights_l2,layers.2.weight,76.54023742675781
18,train,zero_terms,,0.5704216159770265
18,train,softmax_collapse,,0.5708131790161133
19,train,loss,,9.734671380101645e-08
19,test,loss,,10.0730619430542
19,train,accuracy,,1.0
19,test,accuracy,,0.2787783741950989
19,general,weights_l2,layers.0.weight,127.7777099609375
19,general,weights_l2,layers.1.weight,121.33267974853516
19,general,weights_l2,layers.2.weight,76.55802154541016
19,train,zero_terms,,0.5234303615715964
19,train,softmax_collapse,,0.5281294584274292
20,train,loss,,1.5110836670828576e-07
20,test,loss,,10.39892864227295
20,train,accuracy,,1.0
20,test,accuracy,,0.27231794595718384
20,general,weights_l2,layers.0.weight,135.54598999023438
20,general,weights_l2,layers.1.weight,123.35134887695312
20,general,weights_l2,layers.2.weight,76.73208618164062
20,train,zero_terms,,0.35883043989035374
20,train,softmax_collapse,,0.36509594321250916
21,train,loss,,1.065298420144245e-06
21,test,loss,,10.36742877960205
21,train,accuracy,,1.0
21,test,accuracy,,0.28014877438545227
21,general,weights_l2,layers.0.weight,136.56460571289062
21,general,weights_l2,layers.1.weight,123.6543960571289
21,general,weights_l2,layers.2.weight,76.7499008178711
21,train,zero_terms,,0.5059391724317974
21,train,softmax_collapse,,0.5042422413825989
22,train,loss,,2.1663365146196156e-07
22,test,loss,,10.107925415039062
22,train,accuracy,,1.0
22,test,accuracy,,0.284651517868042
22,general,weights_l2,layers.0.weight,136.57412719726562
22,general,weights_l2,layers.1.weight,123.65625762939453
22,general,weights_l2,layers.2.weight,76.74962615966797
22,train,zero_terms,,0.572771178697298
22,train,softmax_collapse,,0.5715963840484619
23,train,loss,,1.1405872157865815e-07
23,test,loss,,10.039856910705566
23,train,accuracy,,1.0
23,test,accuracy,,0.2879796326160431
23,general,weights_l2,layers.0.weight,136.70843505859375
23,general,weights_l2,layers.1.weight,123.68236541748047
23,general,weights_l2,layers.2.weight,76.75125885009766
23,train,zero_terms,,0.6039681503720141
23,train,softmax_collapse,,0.6029238700866699
24,train,loss,,9.826479185903736e-08
24,test,loss,,10.172024726867676
24,train,accuracy,,1.0
24,test,accuracy,,0.28308534622192383
24,general,weights_l2,layers.0.weight,138.4347381591797
24,general,weights_l2,layers.1.weight,124.02043151855469
24,general,weights_l2,layers.2.weight,76.77644348144531
24,train,zero_terms,,0.5063307662185094
24,train,softmax_collapse,,0.5141626596450806
25,train,loss,,6.828845926065696e-06
25,test,loss,,10.602705955505371
25,train,accuracy,,1.0
25,test,accuracy,,0.27956146001815796
25,general,weights_l2,layers.0.weight,145.19253540039062
25,general,weights_l2,layers.1.weight,125.50277709960938
25,general,weights_l2,layers.2.weight,76.86730194091797
25,train,zero_terms,,0.4564678240438585
25,train,softmax_collapse,,0.4562067687511444
26,train,loss,,6.09582343713555e-07
26,test,loss,,10.186931610107422
26,train,accuracy,,1.0
26,test,accuracy,,0.28700077533721924
26,general,weights_l2,layers.0.weight,145.19483947753906
26,general,weights_l2,layers.1.weight,125.5037612915039
26,general,weights_l2,layers.2.weight,76.86705017089844
26,train,zero_terms,,0.5227777052604099
26,train,softmax_collapse,,0.5195144414901733
27,train,loss,,1.6491050303102384e-07
27,test,loss,,10.014878273010254
27,train,accuracy,,1.0
27,test,accuracy,,0.2905246615409851
27,general,weights_l2,layers.0.weight,145.217529296875
27,general,weights_l2,layers.1.weight,125.50859069824219
27,general,weights_l2,layers.2.weight,76.8669662475586
27,train,zero_terms,,0.5963973371622504
27,train,softmax_collapse,,0.5969194769859314
28,train,loss,,9.694214497812936e-08
28,test,loss,,10.026289939880371
28,train,accuracy,,1.0
28,test,accuracy,,0.2911119759082794
28,general,weights_l2,layers.0.weight,145.5375213623047
28,general,weights_l2,layers.1.weight,125.56964111328125
28,general,weights_l2,layers.2.weight,76.8712158203125
28,train,zero_terms,,0.5991384936692338
28,train,softmax_collapse,,0.5957446694374084
29,train,loss,,1.1919371445401339e-07
29,test,loss,,10.311202049255371
29,train,accuracy,,1.0
29,test,accuracy,,0.2838684320449829
29,general,weights_l2,layers.0.weight,149.1656951904297
29,general,weights_l2,layers.1.weight,126.2790756225586
29,general,weights_l2,layers.2.weight,76.92402648925781
29,train,zero_terms,,0.4396292912152461
29,train,softmax_collapse,,0.4457642734050751
30,train,loss,,1.1417589576012688e-06
30,test,loss,,10.368487358093262
30,train,accuracy,,1.0
30,test,accuracy,,0.2885669469833374
30,general,weights_l2,layers.0.weight,149.5703887939453
30,general,weights_l2,layers.1.weight,126.37525177001953
30,general,weights_l2,layers.2.weight,76.90644073486328
30,train,zero_terms,,0.5090719227254927
30,train,softmax_collapse,,0.5103772282600403
31,train,loss,,2.143150936717575e-07
31,test,loss,,10.079290390014648
31,train,accuracy,,1.0
31,test,accuracy,,0.29953014850616455
31,general,weights_l2,layers.0.weight,149.57940673828125
31,general,weights_l2,layers.1.weight,126.37702941894531
