epoch,input_type,metric_name,layer,value
0,train,loss,,4.726900577545166
0,test,loss,,4.727824687957764
0,train,accuracy,,0.008745594881474972
0,test,accuracy,,0.009397024288773537
0,general,weights_l2,layers.0.weight,8.174346923828125
0,general,weights_l2,layers.1.weight,8.17501449584961
0,general,weights_l2,layers.2.weight,6.1237993240356445
0,train,zero_terms,,0.0
0,train,softmax_collapse,,0.0
1,train,loss,,0.3278421461582184
1,test,loss,,8.335979461669922
1,train,accuracy,,0.9980420470237732
1,test,accuracy,,0.006264682859182358
1,general,weights_l2,layers.0.weight,46.97300720214844
1,general,weights_l2,layers.1.weight,49.639102935791016
1,general,weights_l2,layers.2.weight,41.5835075378418
1,train,zero_terms,,0.0
1,train,softmax_collapse,,0.0
2,train,loss,,0.0032388733234256506
2,test,loss,,9.066808700561523
2,train,accuracy,,1.0
2,test,accuracy,,0.040524668991565704
2,general,weights_l2,layers.0.weight,55.54173278808594
2,general,weights_l2,layers.1.weight,60.15386962890625
2,general,weights_l2,layers.2.weight,50.42509841918945
2,train,zero_terms,,0.0
2,train,softmax_collapse,,0.0
3,train,loss,,0.0001476016768720001
3,test,loss,,8.973132133483887
3,train,accuracy,,1.0
3,test,accuracy,,0.07811276614665985
3,general,weights_l2,layers.0.weight,59.3503303527832
3,general,weights_l2,layers.1.weight,64.88553619384766
3,general,weights_l2,layers.2.weight,54.35250473022461
3,train,zero_terms,,0.0
3,train,softmax_collapse,,0.0
4,train,loss,,8.224003067880403e-06
4,test,loss,,8.712586402893066
4,train,accuracy,,1.0
4,test,accuracy,,0.12803445756435394
4,general,weights_l2,layers.0.weight,62.29722213745117
4,general,weights_l2,layers.1.weight,68.57606506347656
4,general,weights_l2,layers.2.weight,57.40484619140625
4,train,zero_terms,,0.0
4,train,softmax_collapse,,0.0
5,train,loss,,4.998242388865037e-07
5,test,loss,,8.387341499328613
5,train,accuracy,,1.0
5,test,accuracy,,0.18382929265499115
5,general,weights_l2,layers.0.weight,64.77855682373047
5,general,weights_l2,layers.1.weight,71.6988525390625
5,general,weights_l2,layers.2.weight,59.985137939453125
5,train,zero_terms,,0.0
