epoch,input_type,metric_name,layer,value
9,test,loss,,21.019176483154297
9,train,accuracy,,1.0
9,test,accuracy,,0.00026102844276465476
9,general,weights_l2,layers.0.weight,62.663761138916016
9,general,weights_l2,layers.1.weight,61.27183532714844
9,general,weights_l2,layers.2.weight,46.167118072509766
9,train,zero_terms,,0.0
9,train,softmax_collapse,,0.0
10,train,loss,,0.0028692514169961214
10,test,loss,,21.391435623168945
10,train,accuracy,,1.0
10,test,accuracy,,0.00026102844276465476
10,general,weights_l2,layers.0.weight,63.10330581665039
10,general,weights_l2,layers.1.weight,61.711727142333984
10,general,weights_l2,layers.2.weight,46.471099853515625
10,train,zero_terms,,0.0
10,train,softmax_collapse,,0.0
11,train,loss,,0.0023553073406219482
11,test,loss,,21.7402400970459
11,train,accuracy,,1.0
11,test,accuracy,,0.00026102844276465476
11,general,weights_l2,layers.0.weight,63.5105094909668
11,general,weights_l2,layers.1.weight,62.11929702758789
11,general,weights_l2,layers.2.weight,46.75282669067383
11,train,zero_terms,,0.0
11,train,softmax_collapse,,0.0
12,train,loss,,0.0019549133721739054
12,test,loss,,22.06984519958496
12,train,accuracy,,1.0
12,test,accuracy,,0.00026102844276465476
12,general,weights_l2,layers.0.weight,63.891265869140625
12,general,weights_l2,layers.1.weight,62.50050354003906
12,general,weights_l2,layers.2.weight,47.01638412475586
12,train,zero_terms,,0.0
12,train,softmax_collapse,,0.0
13,train,loss,,0.0016374913975596428
13,test,loss,,22.383386611938477
13,train,accuracy,,1.0
13,test,accuracy,,0.00039154267869889736
13,general,weights_l2,layers.0.weight,64.25006866455078
13,general,weights_l2,layers.1.weight,62.85968017578125
13,general,weights_l2,layers.2.weight,47.264766693115234
13,train,zero_terms,,0.0
13,train,softmax_collapse,,0.0
14,train,loss,,0.0013821650063619018
14,test,loss,,22.683462142944336
14,train,accuracy,,1.0
14,test,accuracy,,0.00039154267869889736
14,general,weights_l2,layers.0.weight,64.59017181396484
14,general,weights_l2,layers.1.weight,63.2002067565918
14,general,weights_l2,layers.2.weight,47.50028610229492
14,train,zero_terms,,0.0
14,train,softmax_collapse,,0.0
15,train,loss,,0.0011743040522560477
15,test,loss,,22.972362518310547
15,train,accuracy,,1.0
15,test,accuracy,,0.00039154267869889736
15,general,weights_l2,layers.0.weight,64.91429901123047
15,general,weights_l2,layers.1.weight,63.524723052978516
15,general,weights_l2,layers.2.weight,47.724796295166016
15,train,zero_terms,,0.0
15,train,softmax_collapse,,0.0
16,train,loss,,0.0010033276630565524
16,test,loss,,23.251197814941406
16,train,accuracy,,1.0
16,test,accuracy,,0.00039154267869889736
16,general,weights_l2,layers.0.weight,65.22453308105469
16,general,weights_l2,layers.1.weight,63.83539962768555
16,general,weights_l2,layers.2.weight,47.939762115478516
16,train,zero_terms,,0.0
16,train,softmax_collapse,,0.0
17,train,loss,,0.0008614317630417645
17,test,loss,,23.521684646606445
17,train,accuracy,,1.0
17,test,accuracy,,0.00039154267869889736
17,general,weights_l2,layers.0.weight,65.52273559570312
17,general,weights_l2,layers.1.weight,64.1340103149414
17,general,weights_l2,layers.2.weight,48.14641189575195
17,train,zero_terms,,0.0
17,train,softmax_collapse,,0.0
18,train,loss,,0.0007427229429595172
18,test,loss,,23.784915924072266
18,train,accuracy,,1.0
18,test,accuracy,,0.00039154267869889736
18,general,weights_l2,layers.0.weight,65.81033325195312
18,general,weights_l2,layers.1.weight,64.4220199584961
18,general,weights_l2,layers.2.weight,48.34575653076172
18,train,zero_terms,,0.0
18,train,softmax_collapse,,0.0
19,train,loss,,0.0006427356274798512
19,test,loss,,24.04189682006836
19,train,accuracy,,1.0
19,test,accuracy,,0.0005220568855293095
19,general,weights_l2,layers.0.weight,66.08867645263672
19,general,weights_l2,layers.1.weight,64.70064544677734
19,general,weights_l2,layers.2.weight,48.53863525390625
19,train,zero_terms,,0.0
19,train,softmax_collapse,,0.0
20,train,loss,,0.0005580359720624983
20,test,loss,,24.29326057434082
20,train,accuracy,,1.0
20,test,accuracy,,0.0005220568855293095
20,general,weights_l2,layers.0.weight,66.35877990722656
20,general,weights_l2,layers.1.weight,64.97095489501953
20,general,weights_l2,layers.2.weight,48.72576904296875
20,train,zero_terms,,0.0
20,train,softmax_collapse,,0.0
21,train,loss,,0.00048585826880298555
21,test,loss,,24.539470672607422
21,train,accuracy,,1.0
21,test,accuracy,,0.0005220568855293095
21,general,weights_l2,layers.0.weight,66.62146759033203
21,general,weights_l2,layers.1.weight,65.23381042480469
21,general,weights_l2,layers.2.weight,48.907772064208984
21,train,zero_terms,,0.0
21,train,softmax_collapse,,0.0
22,train,loss,,0.0004240312846377492
22,test,loss,,24.781150817871094
22,train,accuracy,,1.0
22,test,accuracy,,0.0005220568855293095
22,general,weights_l2,layers.0.weight,66.87745666503906
22,general,weights_l2,layers.1.weight,65.48994445800781
22,general,weights_l2,layers.2.weight,49.08515930175781
22,train,zero_terms,,0.0
22,train,softmax_collapse,,0.0
23,train,loss,,0.00037091589183546603
23,test,loss,,25.018762588500977
23,train,accuracy,,1.0
23,test,accuracy,,0.0005220568855293095
23,general,weights_l2,layers.0.weight,67.12733459472656
23,general,weights_l2,layers.1.weight,65.7400131225586
23,general,weights_l2,layers.2.weight,49.258365631103516
23,train,zero_terms,,0.0
23,train,softmax_collapse,,0.0
24,train,loss,,0.00032510762684978545
24,test,loss,,25.252689361572266
24,train,accuracy,,1.0
24,test,accuracy,,0.0005220568855293095
24,general,weights_l2,layers.0.weight,67.37175750732422
24,general,weights_l2,layers.1.weight,65.98455810546875
24,general,weights_l2,layers.2.weight,49.42777633666992
24,train,zero_terms,,0.0
24,train,softmax_collapse,,0.0
