epoch,input_type,metric_name,layer,value
15,test,accuracy,,0.980422854423523
15,general,weights_l2,layers.0.weight,27.63702964782715
15,general,weights_l2,layers.1.weight,22.79969596862793
15,general,weights_l2,layers.2.weight,19.43889045715332
15,train,zero_terms,,0.0
15,train,softmax_collapse,,0.0
16,train,loss,,0.9273985028266907
16,test,loss,,1.0417556762695312
16,train,accuracy,,0.9951047301292419
16,test,accuracy,,0.982511043548584
16,general,weights_l2,layers.0.weight,27.75872039794922
16,general,weights_l2,layers.1.weight,22.92177963256836
16,general,weights_l2,layers.2.weight,19.494815826416016
16,train,zero_terms,,0.0
16,train,softmax_collapse,,0.0
17,train,loss,,0.9119398593902588
17,test,loss,,1.0261121988296509
17,train,accuracy,,0.9945173263549805
17,test,accuracy,,0.982511043548584
17,general,weights_l2,layers.0.weight,27.866098403930664
17,general,weights_l2,layers.1.weight,23.02884292602539
17,general,weights_l2,layers.2.weight,19.544647216796875
17,train,zero_terms,,0.0
17,train,softmax_collapse,,0.0
18,train,loss,,0.8987605571746826
18,test,loss,,1.0119364261627197
18,train,accuracy,,0.9956921935081482
18,test,accuracy,,0.9883841872215271
18,general,weights_l2,layers.0.weight,27.95968246459961
18,general,weights_l2,layers.1.weight,23.120882034301758
18,general,weights_l2,layers.2.weight,19.588966369628906
18,train,zero_terms,,0.0
18,train,softmax_collapse,,0.0
19,train,loss,,0.887207567691803
19,test,loss,,1.0008585453033447
19,train,accuracy,,0.9968670010566711
19,test,accuracy,,0.9896893501281738
19,general,weights_l2,layers.0.weight,28.04179573059082
19,general,weights_l2,layers.1.weight,23.20238494873047
19,general,weights_l2,layers.2.weight,19.62859344482422
19,train,zero_terms,,0.0
19,train,softmax_collapse,,0.0
20,train,loss,,0.8768099546432495
20,test,loss,,0.9907113909721375
20,train,accuracy,,0.9968670010566711
20,test,accuracy,,0.9889062643051147
20,general,weights_l2,layers.0.weight,28.117521286010742
20,general,weights_l2,layers.1.weight,23.274946212768555
20,general,weights_l2,layers.2.weight,19.665042877197266
20,train,zero_terms,,0.0
20,train,softmax_collapse,,0.0
21,train,loss,,0.8676195740699768
21,test,loss,,0.9810081124305725
21,train,accuracy,,0.9972586631774902
21,test,accuracy,,0.9904724359512329
21,general,weights_l2,layers.0.weight,28.184507369995117
21,general,weights_l2,layers.1.weight,23.33851432800293
21,general,weights_l2,layers.2.weight,19.69976234436035
21,train,zero_terms,,0.0
21,train,softmax_collapse,,0.0
22,train,loss,,0.8593654036521912
22,test,loss,,0.9731659889221191
22,train,accuracy,,0.998433530330658
22,test,accuracy,,0.9904724359512329
22,general,weights_l2,layers.0.weight,28.24581527709961
22,general,weights_l2,layers.1.weight,23.394168853759766
22,general,weights_l2,layers.2.weight,19.731531143188477
22,train,zero_terms,,0.0
22,train,softmax_collapse,,0.0
23,train,loss,,0.8519710302352905
23,test,loss,,0.9657023549079895
23,train,accuracy,,0.9976502656936646
23,test,accuracy,,0.9908639788627625
23,general,weights_l2,layers.0.weight,28.30218505859375
23,general,weights_l2,layers.1.weight,23.443275451660156
23,general,weights_l2,layers.2.weight,19.76090431213379
23,train,zero_terms,,0.0
23,train,softmax_collapse,,0.0
24,train,loss,,0.8453759551048279
24,test,loss,,0.959330141544342
24,train,accuracy,,0.9990209341049194
24,test,accuracy,,0.9921690821647644
24,general,weights_l2,layers.0.weight,28.354164123535156
24,general,weights_l2,layers.1.weight,23.48645782470703
24,general,weights_l2,layers.2.weight,19.78799057006836
24,train,zero_terms,,0.0
24,train,softmax_collapse,,0.0
