epoch,input_type,metric_name,layer,value
17,test,accuracy,,0.8948054909706116
17,general,weights_l2,layers.0.weight,110.05244445800781
17,general,weights_l2,layers.1.weight,120.1086196899414
17,general,weights_l2,layers.2.weight,84.481201171875
17,train,zero_terms,,0.5393824121727456
17,train,softmax_collapse,,0.5393823981285095
18,train,loss,,3.156096599885895e-14
18,test,loss,,0.778451144695282
18,train,accuracy,,1.0
18,test,accuracy,,0.9000260829925537
18,general,weights_l2,layers.0.weight,110.07978820800781
18,general,weights_l2,layers.1.weight,120.1086654663086
18,general,weights_l2,layers.2.weight,84.48363494873047
18,train,zero_terms,,0.5946520474379056
18,train,softmax_collapse,,0.5962184071540833
19,train,loss,,3.183103017211325e-15
19,test,loss,,0.7316121459007263
19,train,accuracy,,1.0
19,test,accuracy,,0.9055076837539673
19,general,weights_l2,layers.0.weight,110.13406372070312
19,general,weights_l2,layers.1.weight,120.10870361328125
19,general,weights_l2,layers.2.weight,84.491943359375
19,train,zero_terms,,0.6617811590959947
19,train,softmax_collapse,,0.6618930697441101
20,train,loss,,3.818580962619832e-16
20,test,loss,,0.6980016231536865
20,train,accuracy,,1.0
20,test,accuracy,,0.9091620445251465
20,general,weights_l2,layers.0.weight,110.28429412841797
20,general,weights_l2,layers.1.weight,120.10887908935547
20,general,weights_l2,layers.2.weight,84.51497650146484
20,train,zero_terms,,0.7295815618706646
20,train,softmax_collapse,,0.7302528619766235
21,train,loss,,1.175559440407209e-16
21,test,loss,,0.7083157896995544
21,train,accuracy,,1.0
21,test,accuracy,,0.9060297012329102
21,general,weights_l2,layers.0.weight,111.52759552001953
21,general,weights_l2,layers.1.weight,120.11109924316406
21,general,weights_l2,layers.2.weight,84.60820007324219
21,train,zero_terms,,0.7096665920787648
21,train,softmax_collapse,,0.7122398614883423
22,train,loss,,8.808286809354818e-14
22,test,loss,,0.9428848028182983
22,train,accuracy,,1.0
22,test,accuracy,,0.8914121389389038
22,general,weights_l2,layers.0.weight,119.5265884399414
22,general,weights_l2,layers.1.weight,120.14371490478516
22,general,weights_l2,layers.2.weight,84.90673828125
22,train,zero_terms,,0.564108301633475
22,train,softmax_collapse,,0.564555823802948
23,train,loss,,4.893401794880958e-10
23,test,loss,,1.300384759902954
23,train,accuracy,,1.0
23,test,accuracy,,0.8621769547462463
23,general,weights_l2,layers.0.weight,119.81417846679688
23,general,weights_l2,layers.1.weight,120.15900421142578
23,general,weights_l2,layers.2.weight,84.89167785644531
23,train,zero_terms,,0.48232266726336986
23,train,softmax_collapse,,0.48209890723228455
24,train,loss,,6.114898171150074e-11
24,test,loss,,1.18645179271698
24,train,accuracy,,1.0
24,test,accuracy,,0.8707908987998962
24,general,weights_l2,layers.0.weight,119.82438659667969
24,general,weights_l2,layers.1.weight,120.15906524658203
24,general,weights_l2,layers.2.weight,84.89171600341797
24,train,zero_terms,,0.5036921011411949
24,train,softmax_collapse,,0.5044752955436707
25,train,loss,,8.275859164630361e-12
25,test,loss,,1.0808844566345215
25,train,accuracy,,1.0
