epoch,input_type,metric_name,layer,value
17,general,weights_l2,layers.1.weight,141.58071899414062
17,general,weights_l2,layers.2.weight,95.2662353515625
17,train,zero_terms,,0.2897983160368122
17,train,softmax_collapse,,0.28921088576316833
18,train,loss,,7.226975268226354e-11
18,test,loss,,106.01653289794922
18,train,accuracy,,1.0
18,test,accuracy,,0.001044113771058619
18,general,weights_l2,layers.0.weight,134.98741149902344
18,general,weights_l2,layers.1.weight,141.58067321777344
18,general,weights_l2,layers.2.weight,95.26725006103516
18,train,zero_terms,,0.2968474642647347
18,train,softmax_collapse,,0.2962600290775299
19,train,loss,,7.548852168359765e-12
19,test,loss,,105.7581787109375
19,train,accuracy,,1.0
19,test,accuracy,,0.001174628036096692
19,general,weights_l2,layers.0.weight,134.99928283691406
19,general,weights_l2,layers.1.weight,141.58062744140625
19,general,weights_l2,layers.2.weight,95.268310546875
19,train,zero_terms,,0.30174270608968085
19,train,softmax_collapse,,0.30213430523872375
20,train,loss,,8.127239658171914e-13
20,test,loss,,105.53694152832031
20,train,accuracy,,1.0
20,test,accuracy,,0.001174628036096692
20,general,weights_l2,layers.0.weight,135.01707458496094
20,general,weights_l2,layers.1.weight,141.58062744140625
20,general,weights_l2,layers.2.weight,95.26947021484375
20,train,zero_terms,,0.3152535735265322
20,train,softmax_collapse,,0.31505775451660156
21,train,loss,,9.166312050752981e-14
21,test,loss,,105.3615951538086
21,train,accuracy,,1.0
21,test,accuracy,,0.001174628036096692
21,general,weights_l2,layers.0.weight,135.04486083984375
21,general,weights_l2,layers.1.weight,141.58067321777344
21,general,weights_l2,layers.2.weight,95.27111053466797
21,train,zero_terms,,0.3287644409633836
21,train,softmax_collapse,,0.3287644386291504
22,train,loss,,1.1156360733778799e-14
22,test,loss,,105.23652648925781
22,train,accuracy,,1.0
22,test,accuracy,,0.001174628036096692
22,general,weights_l2,layers.0.weight,135.0855712890625
22,general,weights_l2,layers.1.weight,141.5807342529297
22,general,weights_l2,layers.2.weight,95.27474212646484
22,train,zero_terms,,0.3475621695711768
22,train,softmax_collapse,,0.34756216406822205
23,train,loss,,1.7124434389695852e-15
23,test,loss,,105.18800354003906
23,train,accuracy,,1.0
23,test,accuracy,,0.001044113771058619
23,general,weights_l2,layers.0.weight,135.1616668701172
23,general,weights_l2,layers.1.weight,141.5810546875
23,general,weights_l2,layers.2.weight,95.28562927246094
23,train,zero_terms,,0.3722341883689054
23,train,softmax_collapse,,0.3671431243419647
24,train,loss,,4.1561079749307056e-16
24,test,loss,,105.25473022460938
24,train,accuracy,,1.0
24,test,accuracy,,0.0009135995642282069
24,general,weights_l2,layers.0.weight,135.35491943359375
24,general,weights_l2,layers.1.weight,141.5835723876953
24,general,weights_l2,layers.2.weight,95.31275939941406
24,train,zero_terms,,0.37908752692383
24,train,softmax_collapse,,0.3806540071964264
25,train,loss,,2.596100132099471e-16
25,test,loss,,105.91922760009766
25,train,accuracy,,1.0
25,test,accuracy,,0.0009135995642282069
25,general,weights_l2,layers.0.weight,136.6567840576172
25,general,weights_l2,layers.1.weight,141.61196899414062
25,general,weights_l2,layers.2.weight,95.38306427001953
25,train,zero_terms,,0.3203446250244762
25,train,softmax_collapse,,0.32935187220573425
26,train,loss,,2.9552323079168417e-16
26,test,loss,,109.40489959716797
26,train,accuracy,,1.0
26,test,accuracy,,0.0007830853573977947
26,general,weights_l2,layers.0.weight,143.4408721923828
26,general,weights_l2,layers.1.weight,141.94058227539062
26,general,weights_l2,layers.2.weight,95.60083770751953
26,train,zero_terms,,0.21989426277658117
26,train,softmax_collapse,,0.22772663831710815
27,train,loss,,5.2731326860566696e-08
27,test,loss,,113.45823669433594
27,train,accuracy,,1.0
27,test,accuracy,,0.0014356564497575164
27,general,weights_l2,layers.0.weight,147.4220733642578
27,general,weights_l2,layers.1.weight,142.31687927246094
27,general,weights_l2,layers.2.weight,95.73856353759766
27,train,zero_terms,,0.30056784805169373
27,train,softmax_collapse,,0.30076366662979126
28,train,loss,,4.836889555548396e-09
28,test,loss,,113.16825103759766
28,train,accuracy,,1.0
28,test,accuracy,,0.0015661707147955894
28,general,weights_l2,layers.0.weight,147.42465209960938
28,general,weights_l2,layers.1.weight,142.3168487548828
28,general,weights_l2,layers.2.weight,95.73847198486328
28,train,zero_terms,,0.3076169962796162
28,train,softmax_collapse,,0.30683374404907227
29,train,loss,,4.814993959101344e-10
29,test,loss,,112.8658218383789
29,train,accuracy,,1.0
29,test,accuracy,,0.0016966848634183407
29,general,weights_l2,layers.0.weight,147.42832946777344
29,general,weights_l2,layers.1.weight,142.31683349609375
29,general,weights_l2,layers.2.weight,95.73836517333984
29,train,zero_terms,,0.31329547679655373
29,train,softmax_collapse,,0.3144703209400177
30,train,loss,,4.722862378958581e-11
30,test,loss,,112.56718444824219
30,train,accuracy,,1.0
30,test,accuracy,,0.0014356564497575164
30,general,weights_l2,layers.0.weight,147.4330291748047
30,general,weights_l2,layers.1.weight,142.31683349609375
30,general,weights_l2,layers.2.weight,95.73819732666016
30,train,zero_terms,,0.3258272958684159
30,train,softmax_collapse,,0.3256314694881439
31,train,loss,,4.6986182306030244e-12
31,test,loss,,112.29560852050781
31,train,accuracy,,1.0
31,test,accuracy,,0.0013051421847194433
31,general,weights_l2,layers.0.weight,147.43927001953125
31,general,weights_l2,layers.1.weight,142.31689453125
31,general,weights_l2,layers.2.weight,95.73807525634766
31,train,zero_terms,,0.33170158605835126
31,train,softmax_collapse,,0.3309183418750763
32,train,loss,,5.064231911426631e-13
32,test,loss,,112.06690216064453
32,train,accuracy,,1.0
32,test,accuracy,,0.0013051421847194433
32,general,weights_l2,layers.0.weight,147.4495086669922
32,general,weights_l2,layers.1.weight,142.31695556640625
32,general,weights_l2,layers.2.weight,95.73806762695312
32,train,zero_terms,,0.34207949872723714
32,train,softmax_collapse,,0.34325435757637024
33,train,loss,,5.933986890185525e-14
33,test,loss,,111.88359069824219
33,train,accuracy,,1.0
33,test,accuracy,,0.001174628036096692
33,general,weights_l2,layers.0.weight,147.4619140625
33,general,weights_l2,layers.1.weight,142.3170623779297
