epoch,input_type,metric_name,layer,value
15,general,weights_l2,layers.0.weight,46.369283673925594
15,general,weights_l2,layers.1.weight,45.78029076508168
15,general,weights_l2,layers.2.weight,51.52487747320301
15,train,zero_terms,,0.0
15,train,softmax_collapse,,0.0
16,train,loss,,0.39203090726320655
16,test,loss,,1.6124602242954476
16,train,accuracy,,1.0
16,test,accuracy,,0.8024014234542847
16,general,weights_l2,layers.0.weight,48.02833685887345
16,general,weights_l2,layers.1.weight,46.863477751714086
16,general,weights_l2,layers.2.weight,53.283527137743825
16,train,zero_terms,,0.0
16,train,softmax_collapse,,0.0
17,train,loss,,0.33079478423239955
17,test,loss,,1.3256513247749424
17,train,accuracy,,1.0
17,test,accuracy,,0.8898459672927856
17,general,weights_l2,layers.0.weight,48.32107344758663
17,general,weights_l2,layers.1.weight,46.995951446431164
17,general,weights_l2,layers.2.weight,53.50025021416781
17,train,zero_terms,,0.0
17,train,softmax_collapse,,0.0
18,train,loss,,0.292702990027614
18,test,loss,,1.0686497837888733
18,train,accuracy,,1.0
18,test,accuracy,,0.9433568120002747
18,general,weights_l2,layers.0.weight,48.456713752456125
18,general,weights_l2,layers.1.weight,47.064956435208465
18,general,weights_l2,layers.2.weight,53.60574088384375
18,train,zero_terms,,0.0
18,train,softmax_collapse,,0.0
19,train,loss,,0.26569132808572293
19,test,loss,,0.8872686370379754
19,train,accuracy,,1.0
19,test,accuracy,,0.9714173674583435
19,general,weights_l2,layers.0.weight,48.55452291512709
19,general,weights_l2,layers.1.weight,47.11567216014534
19,general,weights_l2,layers.2.weight,53.67705394785746
19,train,zero_terms,,0.0
19,train,softmax_collapse,,0.0
20,train,loss,,0.2453798948536527
20,test,loss,,0.756734814165279
20,train,accuracy,,1.0
20,test,accuracy,,0.9859044551849365
20,general,weights_l2,layers.0.weight,48.632631091720725
20,general,weights_l2,layers.1.weight,47.15804510013506
20,general,weights_l2,layers.2.weight,53.73111333482695
20,train,zero_terms,,0.0
20,train,softmax_collapse,,0.0
21,train,loss,,0.22929719470166854
21,test,loss,,0.6625107805244251
21,train,accuracy,,1.0
21,test,accuracy,,0.9936047792434692
21,general,weights_l2,layers.0.weight,48.6962773721871
21,general,weights_l2,layers.1.weight,47.19566194223607
21,general,weights_l2,layers.2.weight,53.77452456718256
21,train,zero_terms,,0.0
21,train,softmax_collapse,,0.0
22,train,loss,,0.21651160697120014
22,test,loss,,0.5867337540279592
22,train,accuracy,,1.0
22,test,accuracy,,0.9966065883636475
22,general,weights_l2,layers.0.weight,48.751449415597854
22,general,weights_l2,layers.1.weight,47.22736318193635
22,general,weights_l2,layers.2.weight,53.810334404521655
22,train,zero_terms,,0.0
22,train,softmax_collapse,,0.0
23,train,loss,,0.2051458358585378
23,test,loss,,0.5323575900459583
23,train,accuracy,,1.0
23,test,accuracy,,0.9981727600097656
23,general,weights_l2,layers.0.weight,48.79958334896976
23,general,weights_l2,layers.1.weight,47.2539379626194
23,general,weights_l2,layers.2.weight,53.841198196649174
23,train,zero_terms,,0.0
23,train,softmax_collapse,,0.0
24,train,loss,,0.19601525220793917
24,test,loss,,0.48694820630211977
24,train,accuracy,,1.0
24,test,accuracy,,0.9993473887443542
24,general,weights_l2,layers.0.weight,48.84245004580854
24,general,weights_l2,layers.1.weight,47.27687359502624
24,general,weights_l2,layers.2.weight,53.8700938726107
24,train,zero_terms,,0.0
24,train,softmax_collapse,,0.0
