epoch,input_type,metric_name,layer,value
17,test,loss,,66.3873519897461
17,train,accuracy,,1.0
17,test,accuracy,,0.00026102844276465476
17,general,weights_l2,layers.0.weight,139.78900146484375
17,general,weights_l2,layers.1.weight,131.7762908935547
17,general,weights_l2,layers.2.weight,78.60747528076172
17,train,zero_terms,,0.09379283336596828
17,train,softmax_collapse,,0.11063246428966522
18,train,loss,,3.885345904564019e-06
18,test,loss,,68.69686126708984
18,train,accuracy,,1.0
18,test,accuracy,,0.00013051422138232738
18,general,weights_l2,layers.0.weight,145.7256317138672
18,general,weights_l2,layers.1.weight,133.8925018310547
18,general,weights_l2,layers.2.weight,78.76022338867188
18,train,zero_terms,,0.2988055609947131
18,train,softmax_collapse,,0.29958879947662354
19,train,loss,,5.830206077916955e-07
19,test,loss,,68.43280792236328
19,train,accuracy,,1.0
19,test,accuracy,,0.00013051422138232738
19,general,weights_l2,layers.0.weight,145.72894287109375
19,general,weights_l2,layers.1.weight,133.89292907714844
19,general,weights_l2,layers.2.weight,78.75923919677734
19,train,zero_terms,,0.33757587624828667
19,train,softmax_collapse,,0.3352261483669281
20,train,loss,,2.418964868411422e-07
20,test,loss,,68.35222625732422
20,train,accuracy,,1.0
20,test,accuracy,,0.00039154267869889736
20,general,weights_l2,layers.0.weight,145.7628173828125
20,general,weights_l2,layers.1.weight,133.90081787109375
20,general,weights_l2,layers.2.weight,78.75856018066406
20,train,zero_terms,,0.3922067750146857
20,train,softmax_collapse,,0.39122772216796875
21,train,loss,,1.5676707221246033e-07
21,test,loss,,68.44241333007812
21,train,accuracy,,1.0
21,test,accuracy,,0.00026102844276465476
21,general,weights_l2,layers.0.weight,146.25390625
21,general,weights_l2,layers.1.weight,134.02020263671875
21,general,weights_l2,layers.2.weight,78.7669677734375
21,train,zero_terms,,0.3119248090855688
21,train,softmax_collapse,,0.32073622941970825
22,train,loss,,2.1988471132772247e-07
22,test,loss,,69.43021392822266
22,train,accuracy,,1.0
22,test,accuracy,,0.00013051422138232738
22,general,weights_l2,layers.0.weight,150.0742645263672
22,general,weights_l2,layers.1.weight,134.968505859375
22,general,weights_l2,layers.2.weight,78.8360595703125
22,train,zero_terms,,0.1028000783238692
22,train,softmax_collapse,,0.1180732324719429
23,train,loss,,1.8578241451905342e-06
23,test,loss,,70.43775939941406
23,train,accuracy,,1.0
23,test,accuracy,,0.00026102844276465476
23,general,weights_l2,layers.0.weight,152.47511291503906
23,general,weights_l2,layers.1.weight,135.58782958984375
23,general,weights_l2,layers.2.weight,78.87652587890625
23,train,zero_terms,,0.31466614450753866
23,train,softmax_collapse,,0.31721165776252747
24,train,loss,,4.012309773315792e-07
24,test,loss,,70.2779312133789
24,train,accuracy,,1.0
24,test,accuracy,,0.00026102844276465476
24,general,weights_l2,layers.0.weight,152.48121643066406
24,general,weights_l2,layers.1.weight,135.58937072753906
24,general,weights_l2,layers.2.weight,78.87680053710938
24,train,zero_terms,,0.3411004503622479
24,train,softmax_collapse,,0.3481495976448059
25,train,loss,,2.2037490055026865e-07
25,test,loss,,70.26385498046875
25,train,accuracy,,1.0
25,test,accuracy,,0.00013051422138232738
